UID,Study_ID,Dependent_Variable,Study ,Short_name,Publication_Year,Effect_size,Standard_error,Lower_CI,Upper_CI,Sample_size,Covariates ,T_value,PCC,Standardised_effect_size,Standarised_se,var,Precision,Standardised_T,weights,Control_gender,Control_race,Control_income,Control_education,Homicide,Violent,Non_Violent,Both,Area_dummy,OLS,ML,Odds_Ratio,Panel_dummy,Endogeneity,North_America,Europe,Direct_Lead_Measure,Rep_estimate,Elasticity,Elasticity_SE
465,18,Violent crime,"Wolpaw Reyes, J., & College, A. (2007). Environmental Policy as Social Policy?  The Impact of Childhood Lead Exposure on Crime. In The B.E. Journal of Economic Analysis & Policy (Vol. 7). Retrieved from http://www.bepress.com/bejeap/vol7/iss1/art100",Reyes (2007),2007,0.874,0.273,,,867,13,3.201465201,0.108900343,0.109333926,0.034015782,0.001157073,29.39811864,3.201465201,864.2493794,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0.874,0.273
466,18,Violent crime,"Wolpaw Reyes, J., & College, A. (2007). Environmental Policy as Social Policy?  The Impact of Childhood Lead Exposure on Crime. In The B.E. Journal of Economic Analysis & Policy (Vol. 7). Retrieved from http://www.bepress.com/bejeap/vol7/iss1/art100",Reyes (2007),2007,1.3,0.409,,,867,13,3.178484108,0.108127795,0.108552173,0.034018668,0.00115727,29.39562487,3.178484108,864.1027612,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1.3,0.409
467,18,Violent crime,"Wolpaw Reyes, J., & College, A. (2007). Environmental Policy as Social Policy?  The Impact of Childhood Lead Exposure on Crime. In The B.E. Journal of Economic Analysis & Policy (Vol. 7). Retrieved from http://www.bepress.com/bejeap/vol7/iss1/art100",Reyes (2007),2007,0.957,0.326,,,867,13,2.935582822,0.099950545,0.100285394,0.034047939,0.001159262,29.37035319,2.935582822,862.6176465,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0.957,0.326
468,18,Murder,"Wolpaw Reyes, J., & College, A. (2007). Environmental Policy as Social Policy?  The Impact of Childhood Lead Exposure on Crime. In The B.E. Journal of Economic Analysis & Policy (Vol. 7). Retrieved from http://www.bepress.com/bejeap/vol7/iss1/art100",Reyes (2007),2007,1.075,0.393,,,867,13,2.735368957,0.093195029,0.093466253,0.034070369,0.00116079,29.35101776,2.735368957,861.4822433,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1.075,0.393
469,18,Violent crime,"Wolpaw Reyes, J., & College, A. (2007). Environmental Policy as Social Policy?  The Impact of Childhood Lead Exposure on Crime. In The B.E. Journal of Economic Analysis & Policy (Vol. 7). Retrieved from http://www.bepress.com/bejeap/vol7/iss1/art100",Reyes (2007),2007,0.788,0.293,,,867,13,2.689419795,0.091642783,0.091900635,0.034075299,0.001161126,29.34677118,2.689419795,861.2329788,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0.788,0.293
470,18,Violent crime,"Wolpaw Reyes, J., & College, A. (2007). Environmental Policy as Social Policy?  The Impact of Childhood Lead Exposure on Crime. In The B.E. Journal of Economic Analysis & Policy (Vol. 7). Retrieved from http://www.bepress.com/bejeap/vol7/iss1/art100",Reyes (2007),2007,0.898,0.334,,,867,13,2.688622754,0.091615852,0.091873475,0.034075384,0.001161132,29.34669815,2.688622754,861.2286923,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0.898,0.334
471,18,Violent crime,"Wolpaw Reyes, J., & College, A. (2007). Environmental Policy as Social Policy?  The Impact of Childhood Lead Exposure on Crime. In The B.E. Journal of Economic Analysis & Policy (Vol. 7). Retrieved from http://www.bepress.com/bejeap/vol7/iss1/art100",Reyes (2007),2007,1.081,0.406,,,867,13,2.662561576,0.090735154,0.090985395,0.034078143,0.00116132,29.34432201,2.662561576,861.0892341,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1.081,0.406
472,18,Murder,"Wolpaw Reyes, J., & College, A. (2007). Environmental Policy as Social Policy?  The Impact of Childhood Lead Exposure on Crime. In The B.E. Journal of Economic Analysis & Policy (Vol. 7). Retrieved from http://www.bepress.com/bejeap/vol7/iss1/art100",Reyes (2007),2007,0.853,0.342,,,867,13,2.494152047,0.085038963,0.085244847,0.03409534,0.001162492,29.32952087,2.494152047,860.2207944,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0.853,0.342
473,18,Murder,"Wolpaw Reyes, J., & College, A. (2007). Environmental Policy as Social Policy?  The Impact of Childhood Lead Exposure on Crime. In The B.E. Journal of Economic Analysis & Policy (Vol. 7). Retrieved from http://www.bepress.com/bejeap/vol7/iss1/art100",Reyes (2007),2007,0.938,0.403,,,867,13,2.327543424,0.079395467,0.079562927,0.034111272,0.001163579,29.31582266,2.327543424,859.4174584,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0.938,0.403
474,18,Property crime,"Wolpaw Reyes, J., & College, A. (2007). Environmental Policy as Social Policy?  The Impact of Childhood Lead Exposure on Crime. In The B.E. Journal of Economic Analysis & Policy (Vol. 7). Retrieved from http://www.bepress.com/bejeap/vol7/iss1/art100",Reyes (2007),2007,-0.268,0.196,,,867,13,-1.367346939,-0.046738515,-0.046772593,0.034181899,0.001168402,29.25524975,-1.367346939,855.8696377,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,-0.268,0.196
475,18,Property crime,"Wolpaw Reyes, J., & College, A. (2007). Environmental Policy as Social Policy?  The Impact of Childhood Lead Exposure on Crime. In The B.E. Journal of Economic Analysis & Policy (Vol. 7). Retrieved from http://www.bepress.com/bejeap/vol7/iss1/art100",Reyes (2007),2007,0.254,0.296,,,867,13,0.858108108,0.029351204,0.029359637,0.034204553,0.001169951,29.23587436,0.858108108,854.7363495,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0.254,0.296
476,18,Murder,"Wolpaw Reyes, J., & College, A. (2007). Environmental Policy as Social Policy?  The Impact of Childhood Lead Exposure on Crime. In The B.E. Journal of Economic Analysis & Policy (Vol. 7). Retrieved from http://www.bepress.com/bejeap/vol7/iss1/art100",Reyes (2007),2007,0.31,0.402,,,867,13,0.771144279,0.026378831,0.026384952,0.034207388,0.001170145,29.2334511,0.771144279,854.5946635,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0.31,0.402
477,18,Violent crime,"Wolpaw Reyes, J., & College, A. (2007). Environmental Policy as Social Policy?  The Impact of Childhood Lead Exposure on Crime. In The B.E. Journal of Economic Analysis & Policy (Vol. 7). Retrieved from http://www.bepress.com/bejeap/vol7/iss1/art100",Reyes (2007),2007,0.078,0.116,,,867,13,0.672413793,0.023003438,0.023007496,0.034210241,0.001170341,29.23101333,0.672413793,854.4521403,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0.078,0.116
478,18,Violent crime,"Wolpaw Reyes, J., & College, A. (2007). Environmental Policy as Social Policy?  The Impact of Childhood Lead Exposure on Crime. In The B.E. Journal of Economic Analysis & Policy (Vol. 7). Retrieved from http://www.bepress.com/bejeap/vol7/iss1/art100",Reyes (2007),2007,0.042,0.125,,,867,13,0.336,0.011496923,0.01149743,0.034217034,0.001170805,29.22520994,0.336,854.112896,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0.042,0.125
479,18,Property crime,"Wolpaw Reyes, J., & College, A. (2007). Environmental Policy as Social Policy?  The Impact of Childhood Lead Exposure on Crime. In The B.E. Journal of Economic Analysis & Policy (Vol. 7). Retrieved from http://www.bepress.com/bejeap/vol7/iss1/art100",Reyes (2007),2007,0.044,0.165,,,867,13,0.266666667,0.009124766,0.009125019,0.034217871,0.001170863,29.22449505,0.266666667,854.0711111,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0.044,0.165
480,18,Property crime,"Wolpaw Reyes, J., & College, A. (2007). Environmental Policy as Social Policy?  The Impact of Childhood Lead Exposure on Crime. In The B.E. Journal of Economic Analysis & Policy (Vol. 7). Retrieved from http://www.bepress.com/bejeap/vol7/iss1/art100",Reyes (2007),2007,0.053,0.208,,,867,13,0.254807692,0.008719008,0.008719229,0.034217995,0.001170871,29.22438925,0.254807692,854.064927,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0.053,0.208
481,19,Charged,"Reyes, J. W. (2015). LEAD EXPOSURE AND BEHAVIOR: EFFECTS ON ANTISOCIAL AND RISKY BEHAVIOR AMONG CHILDREN AND ADOLESCENTS. ECONOMIC INQUIRY, 53(3), 1580–1605. https://doi.org/10.1111/ecin.12202",Reyes (2015),2015,0.511,0.247,,,7801,382,2.068825911,0.024011872,0.024016489,0.011606521,0.000134711,86.1584589,2.068825911,7423.280041,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0.511,0.247
482,19,Attacked someone by age 17,"Reyes, J. W. (2015). LEAD EXPOSURE AND BEHAVIOR: EFFECTS ON ANTISOCIAL AND RISKY BEHAVIOR AMONG CHILDREN AND ADOLESCENTS. ECONOMIC INQUIRY, 53(3), 1580–1605. https://doi.org/10.1111/ecin.12202",Reyes (2015),2015,0.359,0.107,,,7793,382,3.355140187,0.03894419,0.038963896,0.011607321,0.00013473,86.15252153,3.355140187,7422.256966,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0.359,0.107
483,19,Convicted,"Reyes, J. W. (2015). LEAD EXPOSURE AND BEHAVIOR: EFFECTS ON ANTISOCIAL AND RISKY BEHAVIOR AMONG CHILDREN AND ADOLESCENTS. ECONOMIC INQUIRY, 53(3), 1580–1605. https://doi.org/10.1111/ecin.12202",Reyes (2015),2015,0.642,0.358,,,7801,382,1.793296089,0.020815422,0.020818429,0.011607353,0.000134731,86.15228326,1.793296089,7422.215911,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0.642,0.358
484,19,Arrested,"Reyes, J. W. (2015). LEAD EXPOSURE AND BEHAVIOR: EFFECTS ON ANTISOCIAL AND RISKY BEHAVIOR AMONG CHILDREN AND ADOLESCENTS. ECONOMIC INQUIRY, 53(3), 1580–1605. https://doi.org/10.1111/ecin.12202",Reyes (2015),2015,0.374,0.168,,,7799,382,2.226190476,0.025840632,0.025846386,0.011607557,0.000134735,86.15077437,2.226190476,7421.955924,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0.374,0.168
485,19,Convicted of a property crime,"Reyes, J. W. (2015). LEAD EXPOSURE AND BEHAVIOR: EFFECTS ON ANTISOCIAL AND RISKY BEHAVIOR AMONG CHILDREN AND ADOLESCENTS. ECONOMIC INQUIRY, 53(3), 1580–1605. https://doi.org/10.1111/ecin.12202",Reyes (2015),2015,0.691,0.6,,,7801,382,1.151666667,0.013369504,0.013370301,0.011608831,0.000134765,86.14131608,1.151666667,7420.326336,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0.691,0.6
486,19,Convicted of a violent crime,"Reyes, J. W. (2015). LEAD EXPOSURE AND BEHAVIOR: EFFECTS ON ANTISOCIAL AND RISKY BEHAVIOR AMONG CHILDREN AND ADOLESCENTS. ECONOMIC INQUIRY, 53(3), 1580–1605. https://doi.org/10.1111/ecin.12202",Reyes (2015),2015,0.208,0.765,,,7801,382,0.271895425,0.003156655,0.003156665,0.011609811,0.000134788,86.13404627,0.271895425,7419.073927,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0.208,0.765
487,19,Attacked someone by age 13,"Reyes, J. W. (2015). LEAD EXPOSURE AND BEHAVIOR: EFFECTS ON ANTISOCIAL AND RISKY BEHAVIOR AMONG CHILDREN AND ADOLESCENTS. ECONOMIC INQUIRY, 53(3), 1580–1605. https://doi.org/10.1111/ecin.12202",Reyes (2015),2015,0.5,0.227,,,7793,382,2.202643172,0.025577826,0.025583406,0.011612333,0.000134846,86.11533915,2.202643172,7415.851637,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0.5,0.227
488,19,Hit someone by age 17,"Reyes, J. W. (2015). LEAD EXPOSURE AND BEHAVIOR: EFFECTS ON ANTISOCIAL AND RISKY BEHAVIOR AMONG CHILDREN AND ADOLESCENTS. ECONOMIC INQUIRY, 53(3), 1580–1605. https://doi.org/10.1111/ecin.12202",Reyes (2015),2015,0.503,0.132,,,2871,382,3.810606061,0.076158514,0.076306271,0.019985932,0.000399437,50.0351948,3.810606061,2503.520719,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0.503,0.132
489,19,Convicted of a property crime,"Reyes, J. W. (2015). LEAD EXPOSURE AND BEHAVIOR: EFFECTS ON ANTISOCIAL AND RISKY BEHAVIOR AMONG CHILDREN AND ADOLESCENTS. ECONOMIC INQUIRY, 53(3), 1580–1605. https://doi.org/10.1111/ecin.12202",Reyes (2015),2015,2.391,0.644,,,2871,382,3.712732919,0.074213342,0.07435004,0.019988872,0.000399555,50.02783611,3.712732919,2502.784386,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,2.391,0.644
490,19,Hurt someone badly by age 17,"Reyes, J. W. (2015). LEAD EXPOSURE AND BEHAVIOR: EFFECTS ON ANTISOCIAL AND RISKY BEHAVIOR AMONG CHILDREN AND ADOLESCENTS. ECONOMIC INQUIRY, 53(3), 1580–1605. https://doi.org/10.1111/ecin.12202",Reyes (2015),2015,0.308,0.112,,,2871,382,2.75,0.055037852,0.055093526,0.020013764,0.000400551,49.96561318,2.75,2496.5625,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0.308,0.112
491,19,Hit someone by age 15,"Reyes, J. W. (2015). LEAD EXPOSURE AND BEHAVIOR: EFFECTS ON ANTISOCIAL AND RISKY BEHAVIOR AMONG CHILDREN AND ADOLESCENTS. ECONOMIC INQUIRY, 53(3), 1580–1605. https://doi.org/10.1111/ecin.12202",Reyes (2015),2015,0.441,0.174,,,2871,382,2.534482759,0.050736114,0.050779716,0.020018331,0.000400734,49.95421507,2.534482759,2495.423603,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0.441,0.174
492,19,Convicted,"Reyes, J. W. (2015). LEAD EXPOSURE AND BEHAVIOR: EFFECTS ON ANTISOCIAL AND RISKY BEHAVIOR AMONG CHILDREN AND ADOLESCENTS. ECONOMIC INQUIRY, 53(3), 1580–1605. https://doi.org/10.1111/ecin.12202",Reyes (2015),2015,0.595,0.265,,,2871,382,2.245283019,0.044959272,0.044989602,0.020023878,0.000400956,49.94037741,2.245283019,2494.041296,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0.595,0.265
493,19,Convicted of a violent crime,"Reyes, J. W. (2015). LEAD EXPOSURE AND BEHAVIOR: EFFECTS ON ANTISOCIAL AND RISKY BEHAVIOR AMONG CHILDREN AND ADOLESCENTS. ECONOMIC INQUIRY, 53(3), 1580–1605. https://doi.org/10.1111/ecin.12202",Reyes (2015),2015,0.736,0.767,,,2871,382,0.95958279,0.01923046,0.019232832,0.020040439,0.000401619,49.8991062,0.95958279,2489.920799,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0.736,0.767
494,20,Property crime arrests,"Sampson, R. J., & Winter, A. S. (2018). POISONED DEVELOPMENT: ASSESSING CHILDHOOD LEAD EXPOSURE AS A CAUSE OF CRIME IN A BIRTH COHORT FOLLOWED THROUGH ADOLESCENCE. CRIMINOLOGY, 56(2), 269–301. https://doi.org/10.1111/1745-9125.12171",Sampson and Winter (2018),2018,-0.18,0.079081633,-0.34,-0.03,212,13,-2.276129032,-0.15929035,-0.160658487,0.069983005,0.004897621,14.28918344,-2.276129032,204.1807634,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,-1.116,0.490306122
495,20,Violent crime arrests,"Sampson, R. J., & Winter, A. S. (2018). POISONED DEVELOPMENT: ASSESSING CHILDHOOD LEAD EXPOSURE AS A CAUSE OF CRIME IN A BIRTH COHORT FOLLOWED THROUGH ADOLESCENCE. CRIMINOLOGY, 56(2), 269–301. https://doi.org/10.1111/1745-9125.12171",Sampson and Winter (2018),2018,0.05,0.035714286,-0.02,0.12,212,13,1.4,0.098758213,0.099081174,0.070541581,0.004976115,14.17603612,1.4,200.96,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.31,0.221428571
496,20,All Arrests,"Sampson, R. J., & Winter, A. S. (2018). POISONED DEVELOPMENT: ASSESSING CHILDHOOD LEAD EXPOSURE AS A CAUSE OF CRIME IN A BIRTH COHORT FOLLOWED THROUGH ADOLESCENCE. CRIMINOLOGY, 56(2), 269–301. https://doi.org/10.1111/1745-9125.12171",Sampson and Winter (2018),2018,-0.06,0.048469388,-0.16,0.03,212,13,-1.237894737,-0.087416106,-0.087639799,0.070616753,0.004986726,14.16094571,-1.237894737,200.5323834,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,-0.372,0.300510204
497,20,Property crime arrests,"Sampson, R. J., & Winter, A. S. (2018). POISONED DEVELOPMENT: ASSESSING CHILDHOOD LEAD EXPOSURE AS A CAUSE OF CRIME IN A BIRTH COHORT FOLLOWED THROUGH ADOLESCENCE. CRIMINOLOGY, 56(2), 269–301. https://doi.org/10.1111/1745-9125.12171",Sampson and Winter (2018),2018,-0.12,0.104591837,-0.32,0.09,212,13,-1.147317073,-0.081063485,-0.081241752,0.070654823,0.004992104,14.15331539,-1.147317073,200.3163365,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,-0.744,0.648469388
498,20,All other crime arrests,"Sampson, R. J., & Winter, A. S. (2018). POISONED DEVELOPMENT: ASSESSING CHILDHOOD LEAD EXPOSURE AS A CAUSE OF CRIME IN A BIRTH COHORT FOLLOWED THROUGH ADOLESCENCE. CRIMINOLOGY, 56(2), 269–301. https://doi.org/10.1111/1745-9125.12171",Sampson and Winter (2018),2018,-0.04,0.038265306,-0.12,0.03,212,13,-1.045333333,-0.073899101,-0.074034066,0.070694293,0.004997683,14.14541345,-1.045333333,200.0927218,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,-0.248,0.237244898
499,20,All Arrests,"Sampson, R. J., & Winter, A. S. (2018). POISONED DEVELOPMENT: ASSESSING CHILDHOOD LEAD EXPOSURE AS A CAUSE OF CRIME IN A BIRTH COHORT FOLLOWED THROUGH ADOLESCENCE. CRIMINOLOGY, 56(2), 269–301. https://doi.org/10.1111/1745-9125.12171",Sampson and Winter (2018),2018,-0.03,0.038265306,-0.1,0.05,212,13,-0.784,-0.055490655,-0.055547716,0.070778897,0.005009652,14.12850509,-0.784,199.614656,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,-0.186,0.237244898
500,20,All other crime arrests,"Sampson, R. J., & Winter, A. S. (2018). POISONED DEVELOPMENT: ASSESSING CHILDHOOD LEAD EXPOSURE AS A CAUSE OF CRIME IN A BIRTH COHORT FOLLOWED THROUGH ADOLESCENCE. CRIMINOLOGY, 56(2), 269–301. https://doi.org/10.1111/1745-9125.12171",Sampson and Winter (2018),2018,-0.02,0.038265306,-0.09,0.06,212,13,-0.522666667,-0.037025453,-0.037042386,0.070839514,0.005018237,14.11641528,-0.522666667,199.2731804,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,-0.124,0.237244898
501,20,Violent crime arrests,"Sampson, R. J., & Winter, A. S. (2018). POISONED DEVELOPMENT: ASSESSING CHILDHOOD LEAD EXPOSURE AS A CAUSE OF CRIME IN A BIRTH COHORT FOLLOWED THROUGH ADOLESCENCE. CRIMINOLOGY, 56(2), 269–301. https://doi.org/10.1111/1745-9125.12171",Sampson and Winter (2018),2018,0.02,0.045918367,-0.07,0.11,212,13,0.435555556,0.030861008,0.030870811,0.070854355,0.00502034,14.11345842,0.435555556,199.1897086,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.124,0.284693878
502,21,Property Crime Rates,"Stretesky, P. B., & Lynch, M. J. (2004). The relationship between lead and crime. Journal of Health and Social Behavior. https://doi.org/10.1177/002214650404500207",Stretesky & Lynch(2004),2004,0.162,0.006397,,,2772,3,25.326,0.433674157,0.464413081,0.017123674,0.00029322,58.39868386,25.326,3410.406276,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0.162,0.006396588
503,21,Property Crime Rates,"Stretesky, P. B., & Lynch, M. J. (2004). The relationship between lead and crime. Journal of Health and Social Behavior. https://doi.org/10.1177/002214650404500207",Stretesky & Lynch(2004),2004,0.17,0.006331,,,2772,5,26.852,0.454659781,0.490558735,0.016932064,0.000286695,59.05954541,26.852,3488.029904,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0.17,0.006331
504,21,Property Crime Rates,"Stretesky, P. B., & Lynch, M. J. (2004). The relationship between lead and crime. Journal of Health and Social Behavior. https://doi.org/10.1177/002214650404500207",Stretesky & Lynch(2004),2006,0.162,0.006418,,,2772,4,25.242,0.432568701,0.463052362,0.017136863,0.000293672,58.3537365,25.242,3405.158564,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0.162,0.006417875
505,21,Violent Crime Rates,"Stretesky, P. B., & Lynch, M. J. (2004). The relationship between lead and crime. Journal of Health and Social Behavior. https://doi.org/10.1177/002214650404500207",Stretesky & Lynch(2004),2004,0.183,0.00796,,,2772,5,22.989,0.400460615,0.424197401,0.017419662,0.000303445,57.40639443,22.989,3295.494121,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0.183,0.007960329
506,21,Violent Crime Rates,"Stretesky, P. B., & Lynch, M. J. (2004). The relationship between lead and crime. Journal of Health and Social Behavior. https://doi.org/10.1177/002214650404500207",Stretesky & Lynch(2004),2005,0.178,0.007945,,,2772,4,22.404,0.391792145,0.413915409,0.017487598,0.000305816,57.18338234,22.404,3269.939216,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0.178,0.00794501
507,21,Violent Crime Rates,"Stretesky, P. B., & Lynch, M. J. (2004). The relationship between lead and crime. Journal of Health and Social Behavior. https://doi.org/10.1177/002214650404500207",Stretesky & Lynch(2004),2004,0.159,0.008205,,,2772,3,19.379,0.345583033,0.360418983,0.017832862,0.000318011,56.07624846,19.379,3144.545641,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0.159,0.008204758
508,21,Property Crime Rates,"Stretesky, P. B., & Lynch, M. J. (2004). The relationship between lead and crime. Journal of Health and Social Behavior. https://doi.org/10.1177/002214650404500207",Stretesky & Lynch(2004),2004,0.118,0.014819,,,2772,11,7.963,0.14983487,0.150971509,0.018816384,0.000354056,53.14517258,7.963,2824.409369,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0.118,0.014818536
509,21,Property Crime Rates,"Stretesky, P. B., & Lynch, M. J. (2004). The relationship between lead and crime. Journal of Health and Social Behavior. https://doi.org/10.1177/002214650404500207",Stretesky & Lynch(2004),2004,0.115,0.015043,,,2772,10,7.645,0.143952295,0.144959183,0.0188296,0.000354554,53.10787159,7.645,2820.446025,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0.115,0.015042511
510,21,Violent Crime Rates,"Stretesky, P. B., & Lynch, M. J. (2004). The relationship between lead and crime. Journal of Health and Social Behavior. https://doi.org/10.1177/002214650404500207",Stretesky & Lynch(2004),2004,0.082,0.018942,,,2772,10,4.329,0.082093236,0.082278402,0.018963556,0.000359616,52.73272457,4.329,2780.740241,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0.082,0.018942019
